"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2.82626105653881,2.69359751258644,2.95731518663824,1.73171331900332,2.2635902743036,1.69655789936155,1.05519018585645,1.35820156990669,2.58613083231235,1.2238025179143
2.53291805412583,1.55591486609524,3.10009570773808,3.05007478082098,2.63891323854923,3.69279711166673,1.03226754216812,1.50917811579914,1.86238099360658,2.67527032321296
1.78459627981197,2.51927177316983,2.4798888687297,3.03697148411168,1.07733325230635,0.407350381057498,3.36477486458486,2.55699216324136,2.4042595879354,2.07803364568668
2.0230614362513,2.60579463307945,1.88292926965304,1.43648364425219,2.00400254474752,3.16820474800716,2.17335299055309,2.65878391625274,4.17244855608713,3.70218991236758
1.43223936128281,2.37302262940435,3.42168448068243,3.30719810634237,2.00845040970083,2.98334013237981,1.75345109957398,2.85977975948385,3.85122959333405,2.36343406435378
3.74459730937324,3.19007622421273,2.27675501331673,2.63910476673105,2.70688629437068,2.17228246733318,1.09638243924674,1.83741655843568,1.09596074428668,1.84752562278018
1.74524720946125,0.966012453719186,1.29197861688598,2.16064145908855,2.36540782811584,3.2126962865046,3.55037048486906,2.36974958523871,2.47414349682325,2.62438079227057
3.0150566905395,2.81487753072681,2.13219304736348,3.29559308423912,1.71515604043843,0.422205649198599,0.115422414419192,2.56653840492501,1.44449791706978,3.50649421438631
0.794914878929226,2.70419553080119,1.92219832786259,1.10563728196382,2.69412053226758,2.33737211965697,1.6521736309014,2.11148280776011,3.43776766844764,2.72198448828977
0.440882431319414,3.28032441834097,2.83790873766064,0.990935956488498,1.86186945883959,3.69069743554578,2.14996067655785,1.5660788115088,0.554218103353827,2.51139138983821
1.79562934486093,0.155353131201538,2.9506069721996,3.17914531298376,1.41401294724798,3.41610092526764,2.06002738452516,1.38799381267361,3.22801750213162,1.32770613129573
2.81951384642472,-0.05743388705051,2.33173868259966,2.99246829893088,1.75395188068758,2.7079307819366,0.604052683178415,0.94519188118907,2.59951994884431,2.05251116382426
1.63302459290755,3.03016990841067,1.97173361411923,1.64182105552226,2.54561006408462,1.62649783889984,1.46582065640853,1.02740635146684,-0.566783834509254,2.94143523003062
-0.71408289675898,1.78931940293466,3.91690215300969,0.00910584111371104,3.28761716904211,1.23486738869625,2.00909652531582,0.926843451079762,1.822183391463,2.37690674791201
0.607847225906745,1.91791377484946,2.91626688311881,3.23566918149975,3.56142652476272,1.32812012366714,3.11413252429047,2.58827417969709,2.98299406376099,2.52118530791665
1.1909969212986,1.61960676644926,2.16113662194739,2.22299666097946,2.53129107467311,0.651224092309812,1.70031391588421,0.436480660499377,1.89344122797832,2.6590712370885
2.20617793228853,4.18764515301622,1.4370329185273,1.77430263413778,2.32607643150542,1.58802485202021,3.19992125895081,2.22859465263272,0.911863620535026,2.1638618323146
3.132625019738,1.76417214983527,1.78112826633894,0.714624848966496,1.96725390879508,2.13390712470007,1.3275475380911,1.34199315043124,0.553703209515322,1.67628985645702
3.24948414791352,1.19551194658058,3.12201663117818,2.31538728773063,1.15612945360614,1.01792249482428,1.77647939048604,1.30899137203139,3.25309712964738,0.648092735370873
1.75784264720323,0.671501400434121,1.63478484268455,1.0606569976435,2.02443487487429,1.46718419985963,0.614080355838245,2.19894603666355,1.73416487101538,2.68390054089434
0.85794532819334,3.38485024394606,2.35651403204543,1.3162123263268,2.16379092508795,2.18133872946325,1.57414655652987,-0.926596202297283,0.667665301544102,1.8950058426666
0.07013037640504,1.8737949014526,3.47096590395344,1.54852595177041,-0.399763381896176,-0.799616716369338,0.639735290722052,1.10247772933239,1.45931433196103,1.34752732801818
0.425492977950355,2.91040227357985,1.0250738780982,-0.14845556573914,2.28119459696478,0.348374895391541,1.43139857886974,2.07143174259527,1.9415562514967,4.10807500593118
1.3297095435606,1.86823063257597,1.30051221081737,1.73572937498933,1.99393063027098,-0.485475860232008,3.49592375433873,1.08822737541102,4.16397111124606,3.14635989372439
1.50157451623174,2.04426327933687,0.940885253661125,-0.137461296275508,1.21272343545482,3.66717138004083,-0.545992255800079,1.05059684663879,0.557187208858541,1.3598117497293
1.28736032418238,0.872895682156416,-0.706796742392283,1.77931276812646,2.34781179293226,0.0303870178866332,2.27613166931232,0.911433606606543,1.89937373441986,0.714165221157132
1.42093266500472,0.541023936452012,1.08114441071711,1.96729682351723,1.85954101209117,1.44215013337518,2.59759940784973,1.64486500569977,-0.301988606330975,1.41437306118903
2.61688467371267,1.49192826204982,-0.0253389430623026,2.62706888789004,0.718785853481915,1.71007627072169,1.22945956138575,0.148584018965715,0.980998210315117,-0.891414654946422
2.14945374828748,-0.0313028061262506,2.16887364477913,1.4868285551889,1.37759497811256,0.459387867478334,1.43006007151774,0.905753790878905,1.48815527500163,2.21466814322164
1.09599113590327,0.925985034851783,1.93303934181799,2.93129388582636,0.992886483313572,1.20564965777872,0.886621338390213,-0.0881379991628515,0.123274819336798,-0.0970071096489136
1.84297460881516,1.24449171106158,1.16463082455269,2.35569315642926,1.79749410622543,0.890473563527105,1.28757469125099,2.08193291332462,1.00461229528877,1.96185318332049
0.821071102390633,1.27391774060076,1.37722872204778,1.75336041694147,1.99998019771636,1.80554663028959,0.0314337220704717,0.250038775807856,2.45666081944625,2.32324464304443
0.339383707045791,2.59057223163883,-0.94099464230948,-0.233127246194724,2.65278991893359,-0.0214813937580944,1.25185973056445,1.08506182139635,1.15539134870494,0.404853260226465
2.1150010437949,1.85953647663704,1.28613975876107,0.432512533071819,1.74152656251975,1.61272191593347,2.18074715156788,-0.61102044603704,0.60937681362533,1.04469527174476
0.35824297928858,2.13424383940485,2.67992270053971,2.97469933253413,0.658179328192391,0.903483079061966,3.17361669347217,1.14341447188495,1.24755481565934,1.06497162152416
